Dates,ACWI_MA20,ACWI_MA60,ACWI_PRC,ACWI_BU,ACWI_BL,AGG_MA20,AGG_MA60,AGG_PRC,AGG_BU,AGG_BL,BIL_MA20,BIL_MA60,BIL_PRC,BIL_BU,BIL_BL,BIV_MA20,BIV_MA60,BIV_PRC,BIV_BU,BIV_BL,BND_MA20,BND_MA60,BND_PRC,BND_BU,BND_BL,BNDX_MA20,BNDX_MA60,BNDX_PRC,BNDX_BU,BNDX_BL,BSV_MA20,BSV_MA60,BSV_PRC,BSV_BU,BSV_BL,DFAC_MA20,DFAC_MA60,DFAC_PRC,DFAC_BU,DFAC_BL,DGRO_MA20,DGRO_MA60,DGRO_PRC,DGRO_BU,DGRO_BL,DIA_MA20,DIA_MA60,DIA_PRC,DIA_BU,DIA_BL,DVY_MA20,DVY_MA60,DVY_PRC,DVY_BU,DVY_BL,EEM_MA20,EEM_MA60,EEM_PRC,EEM_BU,EEM_BL,EFA_MA20,EFA_MA60,EFA_PRC,EFA_BU,EFA_BL,EFV_MA20,EFV_MA60,EFV_PRC,EFV_BU,EFV_BL,EMB_MA20,EMB_MA60,EMB_PRC,EMB_BU,EMB_BL,ESGU_MA20,ESGU_MA60,ESGU_PRC,ESGU_BU,ESGU_BL,GDX_MA20,GDX_MA60,GDX_PRC,GDX_BU,GDX_BL,GLD_MA20,GLD_MA60,GLD_PRC,GLD_BU,GLD_BL,GOVT_MA20,GOVT_MA60,GOVT_PRC,GOVT_BU,GOVT_BL,HYG_MA20,HYG_MA60,HYG_PRC,HYG_BU,HYG_BL,IAU_MA20,IAU_MA60,IAU_PRC,IAU_BU,IAU_BL,IEF_MA20,IEF_MA60,IEF_PRC,IEF_BU,IEF_BL,IEFA_MA20,IEFA_MA60,IEFA_PRC,IEFA_BU,IEFA_BL,IEMG_MA20,IEMG_MA60,IEMG_PRC,IEMG_BU,IEMG_BL,IGSB_MA20,IGSB_MA60,IGSB_PRC,IGSB_BU,IGSB_BL,IJH_MA20,IJH_MA60,IJH_PRC,IJH_BU,IJH_BL,IJR_MA20,IJR_MA60,IJR_PRC,IJR_BU,IJR_BL,ITOT_MA20,ITOT_MA60,ITOT_PRC,ITOT_BU,ITOT_BL,IUSB_MA20,IUSB_MA60,IUSB_PRC,IUSB_BU,IUSB_BL,IVE_MA20,IVE_MA60,IVE_PRC,IVE_BU,IVE_BL,IVV_MA20,IVV_MA60,IVV_PRC,IVV_BU,IVV_BL,IVW_MA20,IVW_MA60,IVW_PRC,IVW_BU,IVW_BL,IWB_MA20,IWB_MA60,IWB_PRC,IWB_BU,IWB_BL,IWD_MA20,IWD_MA60,IWD_PRC,IWD_BU,IWD_BL,IWF_MA20,IWF_MA60,IWF_PRC,IWF_BU,IWF_BL,IWM_MA20,IWM_MA60,IWM_PRC,IWM_BU,IWM_BL,IWN_MA20,IWN_MA60,IWN_PRC,IWN_BU,IWN_BL,IWR_MA20,IWR_MA60,IWR_PRC,IWR_BU,IWR_BL,IWS_MA20,IWS_MA60,IWS_PRC,IWS_BU,IWS_BL,IXUS_MA20,IXUS_MA60,IXUS_PRC,IXUS_BU,IXUS_BL,JPST_MA20,JPST_MA60,JPST_PRC,JPST_BU,JPST_BL,LQD_MA20,LQD_MA60,LQD_PRC,LQD_BU,LQD_BL,MBB_MA20,MBB_MA60,MBB_PRC,MBB_BU,MBB_BL,MDY_MA20,MDY_MA60,MDY_PRC,MDY_BU,MDY_BL,MINT_MA20,MINT_MA60,MINT_PRC,MINT_BU,MINT_BL,MUB_MA20,MUB_MA60,MUB_PRC,MUB_BU,MUB_BL,PFF_MA20,PFF_MA60,PFF_PRC,PFF_BU,PFF_BL,QQQ_MA20,QQQ_MA60,QQQ_PRC,QQQ_BU,QQQ_BL,QUAL_MA20,QUAL_MA60,QUAL_PRC,QUAL_BU,QUAL_BL,RSP_MA20,RSP_MA60,RSP_PRC,RSP_BU,RSP_BL,SCHA_MA20,SCHA_MA60,SCHA_PRC,SCHA_BU,SCHA_BL,SCHB_MA20,SCHB_MA60,SCHB_PRC,SCHB_BU,SCHB_BL,SCHD_MA20,SCHD_MA60,SCHD_PRC,SCHD_BU,SCHD_BL,SCHF_MA20,SCHF_MA60,SCHF_PRC,SCHF_BU,SCHF_BL,SCHG_MA20,SCHG_MA60,SCHG_PRC,SCHG_BU,SCHG_BL,SCHP_MA20,SCHP_MA60,SCHP_PRC,SCHP_BU,SCHP_BL,SCHX_MA20,SCHX_MA60,SCHX_PRC,SCHX_BU,SCHX_BL,SDY_MA20,SDY_MA60,SDY_PRC,SDY_BU,SDY_BL,SHV_MA20,SHV_MA60,SHV_PRC,SHV_BU,SHV_BL,SHY_MA20,SHY_MA60,SHY_PRC,SHY_BU,SHY_BL,SLV_MA20,SLV_MA60,SLV_PRC,SLV_BU,SLV_BL,SPY_MA20,SPY_MA60,SPY_PRC,SPY_BU,SPY_BL,SPYV_MA20,SPYV_MA60,SPYV_PRC,SPYV_BU,SPYV_BL,TIP_MA20,TIP_MA60,TIP_PRC,TIP_BU,TIP_BL,TLT_MA20,TLT_MA60,TLT_PRC,TLT_BU,TLT_BL,TQQQ_MA20,TQQQ_MA60,TQQQ_PRC,TQQQ_BU,TQQQ_BL,USMV_MA20,USMV_MA60,USMV_PRC,USMV_BU,USMV_BL,VB_MA20,VB_MA60,VB_PRC,VB_BU,VB_BL,VBR_MA20,VBR_MA60,VBR_PRC,VBR_BU,VBR_BL,VCIT_MA20,VCIT_MA60,VCIT_PRC,VCIT_BU,VCIT_BL,VCSH_MA20,VCSH_MA60,VCSH_PRC,VCSH_BU,VCSH_BL,VEA_MA20,VEA_MA60,VEA_PRC,VEA_BU,VEA_BL,VEU_MA20,VEU_MA60,VEU_PRC,VEU_BU,VEU_BL,VGK_MA20,VGK_MA60,VGK_PRC,VGK_BU,VGK_BL,VGT_MA20,VGT_MA60,VGT_PRC,VGT_BU,VGT_BL,VHT_MA20,VHT_MA60,VHT_PRC,VHT_BU,VHT_BL,VIG_MA20,VIG_MA60,VIG_PRC,VIG_BU,VIG_BL,VMBS_MA20,VMBS_MA60,VMBS_PRC,VMBS_BU,VMBS_BL,VNQ_MA20,VNQ_MA60,VNQ_PRC,VNQ_BU,VNQ_BL,VO_MA20,VO_MA60,VO_PRC,VO_BU,VO_BL,VOE_MA20,VOE_MA60,VOE_PRC,VOE_BU,VOE_BL,VOO_MA20,VOO_MA60,VOO_PRC,VOO_BU,VOO_BL,VT_MA20,VT_MA60,VT_PRC,VT_BU,VT_BL,VTEB_MA20,VTEB_MA60,VTEB_PRC,VTEB_BU,VTEB_BL,VTI_MA20,VTI_MA60,VTI_PRC,VTI_BU,VTI_BL,VTIP_MA20,VTIP_MA60,VTIP_PRC,VTIP_BU,VTIP_BL,VTV_MA20,VTV_MA60,VTV_PRC,VTV_BU,VTV_BL,VUG_MA20,VUG_MA60,VUG_PRC,VUG_BU,VUG_BL,VV_MA20,VV_MA60,VV_PRC,VV_BU,VV_BL,VWO_MA20,VWO_MA60,VWO_PRC,VWO_BU,VWO_BL,VXF_MA20,VXF_MA60,VXF_PRC,VXF_BU,VXF_BL,VXUS_MA20,VXUS_MA60,VXUS_PRC,VXUS_BU,VXUS_BL,VYM_MA20,VYM_MA60,VYM_PRC,VYM_BU,VYM_BL,XLE_MA20,XLE_MA60,XLE_PRC,XLE_BU,XLE_BL,XLF_MA20,XLF_MA60,XLF_PRC,XLF_BU,XLF_BL,XLI_MA20,XLI_MA60,XLI_PRC,XLI_BU,XLI_BL,XLK_MA20,XLK_MA60,XLK_PRC,XLK_BU,XLK_BL,XLP_MA20,XLP_MA60,XLP_PRC,XLP_BU,XLP_BL,XLV_MA20,XLV_MA60,XLV_PRC,XLV_BU,XLV_BL,XLY_MA20,XLY_MA60,XLY_PRC,XLY_BU,XLY_BL
2022-02-03,101.77300115,103.95466705000004,100.440002,106.99886460183984,96.54713769816016,112.02449979999999,113.50033328333333,111.269997,112.9661103884229,111.08288921157707,91.42350030000003,91.42950043333336,91.43,91.43975251009881,91.40724808990124,85.89950035,87.58366665000004,85.330002,86.6250494411002,85.17395125889979,83.19799964999999,84.4199998333333,82.599998,83.92357984065521,82.47241945934476,54.59999995,56.00233344999999,54.0,55.04148050211978,54.15851939788021,80.17799955000001,80.78699995000001,79.879997,80.56720141186686,79.78879768813316,27.693999899999994,28.29216666666667,27.280001,29.33454388911245,26.05345591088754,54.246500049999995,54.245833383333334,53.880001,56.655467542604896,51.83753255739509,352.70600135,355.9808328833334,350.980011,368.49494451637923,336.9170581836208,124.77799990000001,121.58316693333336,125.169998,128.8011933954079,120.75480640459214,48.93900035000001,49.37900013333333,48.540001,50.882440872373536,46.99555982762648,77.0710003,78.24933371666663,75.889999,80.37830449106464,73.76369610893535,52.00349995000001,51.008833333333314,52.150002,53.499055295332795,50.50794460466723,105.42250020000002,107.58016688333333,104.849998,106.92652957402008,103.91847082597995,102.06600005000003,104.93450011666667,100.279999,108.3437242680185,95.78827583198155,30.853499949999996,31.565666683333337,30.25,32.653316713013325,29.053683186986667,169.54649955000002,169.08599975000007,168.600006,173.02546456903437,166.06753453096567,25.991500050000003,26.315666616666668,25.870001,26.164677207245926,25.81832289275408,85.39399925,86.17499965,84.099998,86.77198186543733,84.01601663456266,34.5235002,34.425666666666665,34.360001,35.22673363313451,33.820266766865494,112.54849974999999,114.21449994999998,112.059998,113.41084231534941,111.68615718465057,72.8834999,74.11416678333332,71.730003,76.16147267513765,69.60552712486236,59.75650005,60.46416668333333,59.220001,62.13081287677219,57.38218722322781,53.401500350000006,53.76583343333334,53.16,53.73219452865313,53.07080617134688,267.53699885000003,275.9608335166666,261.01001,286.09527303929315,248.97872466070694,108.61899985000002,112.50083325,104.970001,116.48850373423689,100.74949596576316,101.27850000000001,104.26416653333338,99.519997,107.57768703727348,94.97931296272654,51.935500049999995,52.606500049999994,51.59,52.39099254436925,51.48000755563074,155.17799985000002,153.85299981666668,154.639999,161.21428207925663,149.1417176207434,454.46650090000014,463.92333330000025,448.600006,480.75745517775965,428.17554662224063,76.91600035000002,80.67516666666668,75.160004,82.83551818733623,70.9964825126638,250.85899885000003,257.47666616666663,247.119995,265.9677237144781,235.75027398552197,165.57399905,165.07216666666667,164.690002,172.758072698846,158.389925401154,279.55500034999994,294.74350033333343,272.809998,301.152417989745,257.9575827102549,205.42550120000004,218.21866711666675,197.529999,222.85441252993067,187.9965898700694,159.743,164.16383385000003,154.559998,170.46338412764598,149.022615872354,77.74699934999998,80.72700021666667,76.309998,82.90081019108648,72.59318850891349,118.5380005,119.63500006666666,117.150002,125.01044431635023,112.06555668364976,69.7334994,70.77849955000003,68.879997,72.64184806960982,66.82515073039018,50.45525005,50.50783355000001,50.435001,50.496092905487956,50.41440719451204,128.55449985,131.29483236666664,126.709999,130.73590029381077,126.37309940618925,105.90349905000001,106.91766646666666,105.589996,106.58006405105614,105.22693404894387,489.05099494999985,504.49299829999995,477.079987,522.9392478620077,455.16274203799196,101.38549909999999,101.5391666166667,101.300003,101.49062482737521,101.28037337262477,114.6510006,115.74366695,113.900002,116.27410748275845,113.02789371724155,38.036500249999996,38.53649998333333,37.060001,39.35663212658807,36.716368373411925,365.58799584999997,384.83966668333323,353.549988,395.27459804741096,335.901393652589,135.80000005,141.00000003333335,133.850006,143.9282119478866,127.67178815211338,157.34450005,158.80099948333336,155.869995,165.32039239461557,149.36860770538442,47.58674979999999,50.17133346666665,45.93,51.472963633378406,43.70053596662158,53.48350015,55.05791685,52.580002,56.806188810804635,50.16081148919536,79.69950105,79.09133339999998,78.849998,83.19684781218514,76.20215428781485,38.1495001,38.73116661666666,37.599998,39.80487773171522,36.49412246828477,74.4997494,79.04508296666667,72.739998,80.40054431797616,68.59895448202384,61.3375,62.442499883333326,60.790001,61.92246480866315,60.75253519133685,53.97749995,55.4366666,53.169998,57.25037046748397,50.704629432516036,127.63449985000003,126.66999920000005,126.300003,132.50517182929994,122.7638278707001,110.3604999,110.4028332166666,110.349998,110.41096160430774,110.31003819569224,85.09849894999999,85.45783311666666,84.870003,85.38885374460641,84.80814415539358,21.3470001,21.424666716666664,20.709999,22.667097853319312,20.026902346680686,452.5110015,462.07683456666666,446.600006,478.7358615810314,426.28614141896867,41.597499750000004,41.28033331666668,41.470001,43.214916087055705,39.9800834129443,125.90249974999998,128.05766715000001,124.629997,127.1995389293082,124.60546057069175,142.33150025000003,146.50699998333337,141.089996,144.4711613586963,140.19183914130377,64.04025114999999,75.8996673833333,56.740002,80.25045742381715,47.83004487618282,76.51100045000001,77.82450053333335,76.040001,79.91624061007859,73.10576028992143,211.82849895000004,221.55299995,206.050003,227.5019882333483,196.15500966665178,174.16350025000003,176.98116733333336,170.559998,184.66619268400203,163.66080781599803,90.77449985000001,92.40766690000002,89.900002,91.79964530177187,89.74935439822815,80.5295002,81.13333328333333,80.18,81.02539674779945,80.03360365220055,49.9350001,50.729666683333335,49.18,52.1854133242785,47.68458687572151,60.52000015,61.1966665,59.830002,62.92295425035803,58.11704604964197,66.7539994,67.30533286666667,66.059998,69.72662124880912,63.781377551190864,419.70899959999997,440.56166633333345,412.929993,451.4937284100676,387.92427078993234,246.92150035000003,254.00300010000004,246.889999,259.33775951881694,234.50524118118315,163.95749955,166.5268341,163.070007,171.7921621157426,156.1228369842574,52.097000249999994,52.61566691666666,51.880001,52.45495373419525,51.73904676580474,107.30400015000001,109.78783339999995,106.07,113.02285506733182,101.5851452326682,237.1220007,247.23949908333327,233.190002,252.87670604802304,221.36729535197696,147.96699900000004,148.05516559999998,146.729996,155.010927915036,140.92307008496408,416.03099975000003,424.8910003666667,410.589996,440.09464131434277,391.9673581856573,103.3860009,105.65816673333335,101.919998,108.72271924200669,98.04928255799331,54.103999900000005,54.638833383333335,53.73,54.900502684352205,53.307497115647806,228.44599915000003,235.41900024999995,224.580002,242.63779762424298,214.2542006757571,51.02599984999999,51.691166783333344,50.869999,51.210950094247664,50.84104960575232,146.70199894999996,145.11083300000004,146.550003,152.12397055070105,141.28002734929888,291.6134993,309.25133410000007,283.700012,315.3424899156529,267.8845086843471,208.92150114999998,214.68649976666666,205.800003,221.53890555528827,196.3040967447117,49.6405,49.83333321666668,49.450001,51.33864042690208,47.942359573097924,166.63800060000003,179.42366741666672,160.559998,181.20517353996317,152.07082766003688,62.53699985000001,63.406500066666666,61.779999,65.08705532440285,59.98694437559717,112.43550074999999,110.8471669,112.360001,116.42442946926701,108.44657203073297,64.38949914999999,58.97399961666668,67.839996,68.91528085934607,59.863717440653915,39.720499700000005,39.36349988333333,39.43,42.0515919439258,37.38940745607421,103.11649855,104.14849928333332,101.199997,108.30382792549838,97.92916917450162,160.73900075,167.06683375000006,158.960007,172.0225740176497,149.4554274823503,76.20050015,74.70100018333332,76.830002,77.91270091153658,74.48829938846342,132.1449997,134.12483318333335,132.779999,137.84102354309832,126.44897585690168,188.6515014,198.90583390000003,179.300003,207.01009892662205,170.29290387337795
2022-02-04,101.60250095,103.85366708333335,100.889999,106.70220950648292,96.5027923935171,111.91199979999999,113.42099991666666,110.57,112.98227954465047,110.84172005534951,91.42250050000004,91.4291671666667,91.410004,91.43951164244753,91.40548935755255,85.8135003,87.5061666166667,84.760002,86.64878216709047,84.97821843290953,83.11299939999998,84.35666644999998,82.089996,83.9380572355611,82.28794156443885,54.55149990000001,55.94400011666666,53.799999,55.11154792914822,53.9914518708518,80.13649985,80.75433330000001,79.620003,80.5771820864152,79.69581761358481,27.626500000000004,28.26516668333334,27.360001,29.20078367135573,26.052216328644278,54.154000150000016,54.24350006666668,53.790001,56.47825524226092,51.82974505773911,352.13000035000005,355.7739994833334,350.869995,367.2581282536719,337.0018724463282,124.75449984999997,121.6661668666667,125.029999,128.76540819670933,120.7435915032906,48.9495003,49.33683348333332,48.66,50.884065715961675,47.01493488403832,76.94750024999999,78.15650039999997,76.07,80.20797270866413,73.68702779133585,52.03049980000001,51.005166633333324,52.099998,53.51177224191083,50.54922735808918,105.30050005000001,107.47066688333332,104.349998,106.73154806487001,103.86945203513001,101.81349985000001,104.82933335,100.849998,107.84326137903867,95.78373832096136,30.885499949999996,31.51700001666667,30.4,32.625209960379095,29.145789939620897,169.63999935000004,169.0454998833334,168.860001,172.92476354855063,166.35523515144945,25.971499950000002,26.299666600000005,25.709999,26.176518225442614,25.76648167455739,85.2779993,86.11349961666666,83.769997,86.79306910795364,83.76292949204637,34.54300015,34.417666666666676,34.389999,35.20556568074474,33.880434619255254,112.45299955,114.13883326666664,111.199997,113.46378716099493,111.44221193900508,72.75699999999999,74.01950011666665,71.860001,75.98507477771868,69.5289252222813,59.761500199999986,60.4061667,59.400002,62.132183613259066,57.390816786740906,53.36800045,53.742500133333344,52.970001,53.73112106386787,53.004879836132126,266.59249965,275.4923337666666,261.480011,284.30425641184894,248.88074288815102,108.14549980000001,112.24783323333332,104.970001,115.6724375949656,100.61856200503442,101.03099975,104.1476665666667,100.209999,107.07172715356946,94.99027234643056,51.88199985,52.57033334999999,51.259998,52.39064604324273,51.37335365675727,154.99099959999998,153.8473332166667,154.25,160.89066540420777,149.0913337957922,453.51000065000005,463.6166667333336,450.850006,478.7973180459276,428.2226832540725,76.6855003,80.57483325000001,76.099998,82.335877332489,71.035123267511,250.2964981,257.23616603333323,248.699997,264.8059220460151,235.78707415398492,165.3689995,165.0348334833333,164.740005,172.3928709186203,158.3451280813797,278.65750124999994,294.28033351666676,276.100006,299.18400456770746,258.1309979322924,204.41450115,217.5058339666667,198.380005,220.9484982224009,187.8805040775991,159.14849999999998,163.8216672,154.970001,169.5201489221475,148.77685107785246,77.52149925,80.58833355,76.669998,82.43176394272771,72.6112345572723,118.28600044999999,119.55050006666666,117.169998,124.54543190042327,112.02656899957671,69.65649935,70.69566620000002,69.0,72.55647515059226,66.75652354940775,50.452249999999985,50.5045002,50.41,50.49714433210034,50.40735566789963,128.31299975000002,131.13766556666664,125.449997,130.74511198642642,125.8808875135736,105.82399925000001,106.8668332,105.010002,106.529031952506,105.11896654749403,487.3274963999999,503.64016524999994,478.0,519.6718023689155,454.98319043108444,101.37499915,101.52983320000003,101.239998,101.49403019428195,101.25596810571804,114.53000034999998,115.69600028333335,113.519997,116.10871295676368,112.95128774323628,37.93500009999999,38.494833316666664,36.759998,39.321681319392674,36.548318880607304,364.2874969,384.21783339999996,358.01001,392.8311281753206,335.7438656246794,135.38750005,140.80500008333334,133.389999,143.09425140934982,127.68074869065019,157.02949990000002,158.7046661666667,155.729996,164.7187103832993,149.34028941670073,47.37574974999999,50.02616674999999,46.189999,51.07005193430386,43.68144756569612,53.35425019999999,54.996416866666664,52.935001,56.541746937204984,50.16675346279499,79.55100099999999,79.08900008333332,78.540001,82.97613394893995,76.12586805106002,38.09300005,38.68449996666666,37.66,39.73339990972734,36.45260019027266,74.2872494,78.90716626666668,73.93,79.93049040708212,68.64400839291787,61.28199995,62.385333216666666,60.459999,61.97477770338491,60.58922219661509,53.85650005000001,55.38391665000001,53.505001,57.002698088302076,50.71030201169794,127.38499995,126.65733250000007,125.290001,132.19593861254597,122.57406128745403,110.35649984999998,110.40066648333325,110.309998,110.40972342829411,110.30327627170584,85.0679989,85.43716636666664,84.699997,85.39111528837384,84.74488251162617,21.361000150000002,21.395666716666664,20.790001,22.649278043690444,20.07272225630956,451.5490019999999,461.76550134999997,448.700012,476.78365375449704,426.3143502455028,41.546999850000006,41.27833333333334,41.360001,43.125461119520054,39.96853858047996,125.77900009999999,127.94183386666667,123.910004,127.33009261304707,124.22790758695291,142.11750035,146.30783311666673,139.009995,144.66985655824098,139.56514414175902,63.251751150000004,75.49166739999997,58.700001,78.84841196043317,47.65509033956684,76.36150055,77.79200045,75.849998,79.5943935730268,73.1286075269732,211.04099895000004,221.02216651666672,206.889999,225.9933716779045,196.0886262220956,173.66450045000005,176.73383404999998,170.490005,183.84909877408907,163.47990212591102,90.66100005000001,92.32266693333335,89.32,91.80207774356822,89.5199223564318,80.4790001,81.09749991666668,79.879997,81.02363486976502,79.93436533023497,49.859000050000006,50.67116669999999,49.310001,52.08467718183311,47.633322918166904,60.4635001,61.13816646666667,59.939999,62.86514214029054,58.06185805970946,66.6429993,67.23783281666667,65.889999,69.56783376311897,63.71816483688103,418.5454986499999,439.9946660166668,416.079987,448.977834610631,388.1131626893688,246.54150080000005,253.80416688333335,246.440002,258.497098438035,234.58590316196512,163.5804999,166.44516753333335,162.350006,170.92339642130793,156.23760337869209,52.05700029999999,52.58900026666666,51.630001,52.43642378400703,51.67757681599295,106.96650015,109.7034999833333,105.019997,112.3632555097378,101.5697447902622,236.47000029999995,246.8293324,234.449997,251.47977268188058,221.46022791811933,147.71699900000004,147.9978322333333,146.360001,154.60712036720514,140.82687763279495,415.15299985,424.60433350000005,412.519989,438.32314848818703,391.982851211813,103.19700095,105.54883345000003,102.370003,108.38729153458557,98.00671036541443,54.0504999,54.61833338333333,53.68,54.8070424569181,53.2939573430819,227.88999940000002,235.15250039999995,226.070007,241.4987347687587,214.28126403124134,51.0109997,51.66550010000001,50.779999,51.22403857069102,50.79796082930898,146.58349844999998,145.13233288333333,146.369995,151.9208612282645,141.24613567173546,290.61900004999995,308.7060007333333,287.670013,313.17204123843044,268.06595886156947,208.45750045,214.49049961666665,207.179993,220.58048942784325,196.33451147215675,49.6569999,49.80299990000001,49.48,51.34143085798407,47.97256894201593,165.9465005,178.81233395,162.929993,179.78537106092978,152.10762993907025,62.468999800000006,63.33966676666667,61.880001,65.01264716930521,59.9253524306948,112.34350089999998,110.87933356666667,112.18,116.26282539534498,108.42417640465499,64.80899935,59.138499666666675,68.900002,69.37586684289985,60.24213185710014,39.69099965000001,39.36483318333334,40.099998,41.9850717589036,37.39692754109642,102.79599875,104.0319993333333,100.110001,107.8891449624179,97.70285253758209,160.345501,166.93866730000002,159.600006,171.18072111163028,149.51028088836975,76.1280003,74.75466686666665,75.889999,77.75785886564718,74.49814173435281,132.0080002,134.11049983333334,132.300003,137.54029635899406,126.47570404100593,187.72850105,198.57216716666667,184.399994,204.896931388106,170.560070711894
